"Job","Actual cost of labor and materials","Actual cost of labor and materials per unit","Actual gross margin","Actual gross profit","Actual Job end date","Actual Job start date","Actual Labor cost","Actual Labor cost per person hour","Actual Labor cost per unit","Actual labor margin","Actual labor profit","Actual machine cost","Actual machine cost per unit","Actual materials cost","Actual materials cost per unit","Actual person hours","Actual person hours payable","Actual person hours per unit","Actual person hours productive","Actual total cost","Actual total cost per unit","Actual total margin","Actual total profit","Actual units per person hour","Availability","Customer name","Duration","Estimate name","Expected cost of labor and materials","Expected cost of labor and materials per unit","Expected gross margin","Expected gross profit","Expected Labor cost","Expected Labor cost per unit","Expected Labor margin","Expected Labor profit","Expected materials cost","Expected materials cost per unit","Expected total charge","Expected total charge per unit","Expected total cost","Expected total cost per unit","Expected total margin","Expected total profit","Invoice ID","Invoiced","Invoice date","Item alternate code 1","Item alternate code 2","Item category name","Item class","Item code","Item Customer","Item description","Item family name","Item type","Job comments","Job reference","Job status","Labor charge","Labor charge per person hour","Labor charge per unit","Labor percentage of charge","Line Efficiency","Line leader name","Line name","Machine hours","Machine Hours per unit","Machine hours productive","Materials charge","Materials charge per unit","Number of personnel","Number of Time Records","Overhead charge","Overhead charge per unit","Overhead cost","Overhead cost per unit","Performance","Project code","Project description","Project ID","Project reference 1","Project reference 2","Project Reference 3","Reconciliation completed at","Reconciliation status","Scenario name","Service Category","Signed Off","Site name","Standard people","Standard person hours","Standard Person Hours per unit","Standard units per hour","Total charge","Total charge per unit","Unit of measure","Units expected","Units produced","Units remaining"
"3870445","302.13","0.01856","0.00%","-302.13","2019-Nov-13 11:15 PM","2019-Nov-13 02:45 PM","302.00","12.33","0.01856","0.00%","-302.00","0.00","0.00000","0.13","0.00001","24.50","24.50","0.00137","22.35","302.13","0.01856","0.00%","-302.13","728.19","100.00%","Hometown Foods","8.50","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-302.13","","No","","210757","","Lids","","HTFOODS-16","Hometown Foods","210757 Pink Sugar Lids","","Finished Good","","","Stopped","0.00","0.00","0.00000","","78.30%","","Lidding 4 (Rm 6)","","0.00000","0.00","0.00","0.00000","4.00","4","0.00","0.00000","0.00","0.00000","78.30%","1991387","","1991387","","","","2019-Nov-14 10:52 PM","Reconciliation complete","","","No","MSI Portage","3.00000","17.50","0.00108","2790.00000","0.00","0.00000","lid","20000.00000","16275.00000","3725.00"
"3870661","249.00","0.00988","0.00%","-249.00","2019-Nov-13 11:00 PM","2019-Nov-13 02:45 PM","249.00","12.30","0.00988","0.00%","-249.00","0.00","0.00000","0.00","0.00000","20.25","20.25","0.00074","18.68","249.00","0.00988","0.00%","-249.00","1349.05","100.00%","Hometown Foods","8.25","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-249.00","","No","","250069","","Lids","","HTFOODS-04","Hometown Foods","250069 Rainbow Pastel FF Lids","","Finished Good","","","Stopped","0.00","0.00","0.00000","","145.06%","","Lidding 3 (Rm 6)","","0.00000","0.00","0.00","0.00000","3.00","3","0.00","0.00000","0.00","0.00000","145.06%","NOV PASTEL 1ST","DUE BY SATURDAY 2019-Nov-16","2000894","","","","2019-Nov-27 07:43 AM","Reconciliation complete","","","No","MSI Portage","3.00000","27.10","0.00108","2790.00000","0.00","0.00000","lid","20000.00000","25200.00000","-5200.00"
"3874427","754.00","0.31106","0.00%","-754.00","2019-Nov-14 01:30 AM","2019-Nov-13 02:45 PM","754.00","12.41","0.31106","0.00%","-754.00","0.00","0.00000","0.00","0.00000","60.75","60.75","0.02272","55.08","754.00","0.31106","0.00%","-754.00","44.01","100.00%","Olly","10.75","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-754.00","","No","","10850004462123","182002-02","Pouches","","OLLY-105","Olly","700250.01 Swift Energy Pineapple 9Ct. Travel Pack","","Finished Good","","","Stopped","0.00","0.00","0.00000","","23.16%","","Pouching Line 1 (Rm12)","","0.00000","0.00","0.00","0.00000","6.00","6","0.00","0.00000","0.00","0.00000","23.16%","1998816","","1998816","100864","","","2019-Nov-16 09:50 AM","Reconciliation complete","","","No","MSI Portage","4.00000","12.76","0.00526","760.00000","0.00","0.00000","pch","6000.00000","2424.00000","3576.00"
"3874471","1351.75","0.14460","0.00%","-1351.75","2019-Nov-14 01:30 AM","2019-Nov-13 02:45 PM","1351.75","12.40","0.14460","0.00%","-1351.75","0.00","0.00000","0.00","0.00000","109.00","109.00","0.00955","89.29","1351.75","0.14460","0.00%","-1351.75","104.70","88.40%","Olly","10.75","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-1351.75","","No","","20858158005071","","Vitamin","","OLLY-02-12PK","Olly","700052.01 Beauty 60ct - Medium","Medium","Finished Good","","","Stopped","0.00","0.00","0.00000","","83.28%","","Weigh Filler #1 (Rm 12)","","0.00000","0.00","0.00","0.00000","12.00","12","0.00","0.00000","0.00","0.00000","94.20%","1999507","run out gummies","1999507","100864","","","2019-Nov-14 10:06 AM","Reconciliation complete","","","No","MSI Portage","8.00000","84.11","0.00900","889.13000","0.00","0.00000","btl","8000.00000","9348.00000","-1348.00"
"3874525","1019.88","0.07100","0.00%","-1019.88","2019-Nov-14 01:30 AM","2019-Nov-13 02:45 PM","1019.88","12.44","0.07100","0.00%","-1019.88","0.00","0.00000","0.00","0.00000","86.00","82.00","0.00450","64.67","1019.88","0.07100","0.00%","-1019.88","222.12","82.20%","Olly","10.75","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-1019.88","","No","","20858158005125","141587-02-12","Vitamin","","OLLY-14-12PK","Olly","700073.01 Sleep Blackberry 50ct - Medium","Medium","Finished Good","","","Stopped","0.00","0.00","0.00000","","147.66%","","Weigh Filler #2 (Rm 12)","","0.00000","0.00","0.00","0.00000","8.00","8","0.00","0.00000","0.00","0.00000","179.63%","1998606","","1998606","100864","","","2019-Nov-21 03:26 PM","Reconciliation complete","","","No","MSI Portage","8.00000","116.16","0.00809","989.25000","0.00","0.00000","btl","8000.00000","14364.00000","-6364.00"
"3874849","805.88","0.13650","0.00%","-805.88","2019-Nov-13 11:00 PM","2019-Nov-13 02:45 PM","805.88","12.45","0.13650","0.00%","-805.88","0.00","0.00000","0.00","0.00000","64.75","64.75","0.01006","59.42","805.88","0.13650","0.00%","-805.88","99.37","100.00%","Olly","8.25","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-805.88","","No","","20858158005019","141587-10-12","Vitamin","","OLLY-04-12PK","Olly","700077.01 Women's Multi Berry 90ct - Large","Large","Finished Good","","","Stopped","0.00","0.00","0.00000","","90.10%","","Weigh Filler #5 (Rm 12)","","0.00000","0.00","0.00","0.00000","8.00","8","0.00","0.00000","0.00","0.00000","90.10%","2004088","","2004088","100923","","","2019-Dec-06 07:23 AM","Reconciliation complete","","","No","MSI Portage","8.00000","53.54","0.00907","882.25000","0.00","0.00000","btl","7000.00000","5904.00000","1096.00"
"3874866","1296.81","0.13325","0.00%","-1296.81","2019-Nov-14 01:40 AM","2019-Nov-13 02:45 PM","1296.81","12.36","0.13325","0.00%","-1296.81","0.00","0.00000","0.00","0.00000","104.93","104.93","0.01061","103.27","1296.81","0.13325","0.00%","-1296.81","94.24","100.00%","Olly","10.93","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-1296.81","","No","","10858158015257","141587-58-12","Vitamin","","OLLY-72-12PK","Olly","700173.01 Laser Focus 36ct - Medium","Medium","Finished Good","","","Stopped","0.00","0.00","0.00000","","75.85%","","Weigh Filler #4 (Rm 12)","","0.00000","0.00","0.00","0.00000","10.00","10","0.00","0.00000","0.00","0.00000","75.85%","2002476","run out gummies","2002476","100864","","","2019-Nov-14 09:16 AM","Reconciliation complete","","","No","MSI Portage","8.00000","78.33","0.00805","994.00000","0.00","0.00000","btl","8000.00000","9732.00000","-1732.00"
"3874911","995.00","0.20511","0.00%","-995.00","2019-Nov-13 11:00 PM","2019-Nov-13 02:45 PM","995.00","12.40","0.20511","0.00%","-995.00","0.00","0.00000","0.00","0.00000","80.25","80.25","0.01311","63.58","995.00","0.20511","0.00%","-995.00","76.29","86.41%","Nestle Purina Pet Care Co.","8.25","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-995.00","","No","","12364794","","Bottles","","PURINA-24a","Nestle Purina Pet Care Co.","12364794 Friskies Beachside Canisters","","Finished Good","","","Stopped","0.00","0.00","0.00000","","49.57%","","Volumetric Filling Line #1 (Rm 9)","","0.00000","0.00","0.00","0.00000","10.00","10","0.00","0.00000","0.00","0.00000","57.36%","24a-3RD-OCTPO","RUN TO THE NUMBER","1958773","4560994748","","","2019-Nov-16 07:19 AM","Reconciliation complete","","","No","MSI Portage","8.00000","36.47","0.00752","1064.00000","0.00","0.00000","btl","6000.00000","4851.00000","1149.00"
"3876539","1039.43","0.24890","0.00%","-1039.43","2019-Nov-14 01:38 AM","2019-Nov-13 02:45 PM","1039.43","12.43","0.24890","0.00%","-1039.43","0.00","0.00000","0.00","0.00000","87.60","83.60","0.01541","64.35","1039.43","0.24890","0.00%","-1039.43","64.90","82.13%","Olly","10.88","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-1039.43","","No","","10852933008267","","Vitamin","","OLLY-50-BP","Olly","700169.01 Goodbye Stress 50ct - Bonus Pack","Bonus Pack","Finished Good","","","Stopped","0.00","0.00","0.00000","","43.11%","","Weigh Filler #3 (Rm 12)","","0.00000","0.00","0.00","0.00000","13.00","13","0.00","0.00000","0.00","0.00000","52.49%","2000428","","2000428","100864","","","2019-Nov-14 12:46 PM","Reconciliation complete","","","No","MSI Portage","8.00000","33.78","0.00809","989.00000","0.00","0.00000","btl","8000.00000","4176.00000","3824.00"
"3876687","150.00","0.01136","0.00%","-150.00","2019-Nov-13 11:00 PM","2019-Nov-13 02:45 PM","150.00","12.00","0.01136","0.00%","-150.00","0.00","0.00000","0.00","0.00000","12.50","12.50","0.00087","11.50","150.00","0.01136","0.00%","-150.00","1147.83","100.00%","Hometown Foods","8.25","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-150.00","","No","","","","Pouches","","HTFOODS-31WIP","Hometown Foods","Funfetti WIP Pouches for Pastry Bags","","WIP","","","Stopped","0.00","0.00","0.00000","","0.00%","","General Pouching #2 Vol Filler  (Rm 6)","","0.00000","0.00","0.00","0.00000","2.00","2","0.00","0.00000","0.00","0.00000","0.00%","1990931","PLEASE RUN TO THE NUMBER - OK TO EMPTY HOPPER.
IF POSSIBLE, CAN WE PLEASE NOT OVERFILL THE HOPPER TOWARDS THE END OF THE PROJECT? 
THIS SKU HAS NO MORE DEMAND UNTIL 2020","1990931","","","","2019-Nov-25 10:01 PM","Reconciliation complete","","","No","MSI Portage","0.00000","0.00","0.00000","0.00000","0.00","0.00000","pch","11200.00000","13200.00000","-2000.00"
"3876995","199.00","0.08292","0.00%","-199.00","2019-Nov-13 11:00 PM","2019-Nov-13 02:45 PM","199.00","12.25","0.08292","0.00%","-199.00","0.00","0.00000","0.00","0.00000","16.25","16.25","0.00622","14.92","199.00","0.08292","0.00%","-199.00","160.89","100.00%","Mars / Wrigley","8.25","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-199.00","","No","","","171959-08","Gum","","MARS-20-03","Mars / Wrigley","Refresher Mixed Mint Gum Mixing","","Bulk","","","Stopped","0.00","0.00","0.00000","","0.00%","","Gum Mixing (Rm 3)","","0.00000","0.00","0.00","0.00000","2.00","2","0.00","0.00000","0.00","0.00000","0.00%","1995713","Run out gums","1995713","","","","2019-Nov-16 08:21 PM","Reconciliation complete","","","No","MSI Portage","0.00000","0.00","0.00000","0.00000","0.00","0.00000","kg","2000.00000","2400.00000","-400.00"
"3874643","363.00","0.09139","0.00%","-363.00","2019-Nov-13 03:00 PM","2019-Nov-13 10:50 AM","363.00","12.38","0.09139","0.00%","-363.00","0.00","0.00000","0.00","0.00000","33.33","29.33","0.00405","16.07","363.00","0.09139","0.00%","-363.00","247.11","58.81%","RX Bar","4.17","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-363.00","","No","","RXT006","182087-07","","","RXBAR-03-WIP","RX Bar","RXT009 Maple Oats Cup WIP","","Finished Good","","","Stopped","0.00","0.00","0.00000","","54.63%","","Cupfiller #2 - Inline (Rm 4)","","0.00000","0.00","0.00","0.00000","8.00","8","0.00","0.00000","0.00","0.00000","92.90%","03WIP-3RD-NOVPO","RUN TO THE NUMBER ONLY","1987467","5929","","","2019-Nov-19 04:41 AM","Reconciliation complete","","","No","MSI Portage","8.00000","14.93","0.00376","2128.00000","0.00","0.00000","cup","18764.00000","3972.00000","14792.00"
"3876786","65.08","0.46485","0.00%","-65.08","2019-Nov-13 03:03 PM","2019-Nov-13 10:25 AM","65.08","14.00","0.46485","0.00%","-65.08","0.00","0.00000","0.00","0.00000","4.65","4.65","0.03320","4.65","65.08","0.46485","0.00%","-65.08","30.12","100.00%","Daiya Foods","4.65","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-65.08","","No","","","","Solid Food","","DAIYA-03-03","Daiya Foods","Salted Cranberry Harvest Batch","","Batch","","","Stopped","0.00","0.00","0.00000","","0.00%","","Batching - Lidding (Rm 11)","","0.00000","0.00","0.00","0.00000","1.00","1","0.00","0.00000","0.00","0.00000","0.00%","1970037","","1970037","019540","","","2019-Nov-14 07:14 AM","Reconciliation complete","","","No","MSI Portage","0.00000","0.00","0.00000","0.00000","0.00","0.00000","lbs","500.00000","140.00000","360.00"
"3866050","42.00","0.01000","0.00%","-42.00","2019-Nov-13 12:00 PM","2019-Nov-13 09:00 AM","42.00","14.00","0.01000","0.00%","-42.00","0.00","0.00000","0.00","0.00000","3.00","3.00","0.00071","3.00","42.00","0.01000","0.00%","-42.00","1399.77","100.00%","Sundance Beverage Products","3.00","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-42.00","","No","","","","Liquid","","SUNBEV-25-03","Sundance Beverage Products","Tribute Cherry Lime Batch","Sundance - Dietary Supplements","Batch","","","Stopped","0.00","0.00","0.00000","","0.00%","","Batching - 2 oz. (Rm 8)","","0.00000","0.00","0.00","0.00000","1.00","1","0.00","0.00000","0.00","0.00000","0.00%","25-03-110519","8 BATCHES","1996764","","","","2019-Nov-14 01:30 PM","Reconciliation complete","","","No","MSI Portage","0.00000","0.00","0.00000","0.00000","0.00","0.00000","lbs","4199.00000","4199.30000","-0.30"
"3874942","99.00","0.15000","0.00%","-99.00","2019-Nov-13 02:39 PM","2019-Nov-13 07:35 AM","99.00","14.00","0.15000","0.00%","-99.00","0.00","0.00000","0.00","0.00000","7.07","7.07","0.01071","7.07","99.00","0.15000","0.00%","-99.00","93.33","100.00%","Noosa","7.07","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-99.00","","No","","","","","","NOOSA-03-03","Noosa","Banana Peanut Blend","","Batch","","","Stopped","0.00","0.00","0.00000","","0.00%","","Batching - Lidding (Rm 11)","","0.00000","0.00","0.00","0.00000","1.00","1","0.00","0.00000","0.00","0.00000","0.00%","1988304","PLEASE DO NOT CHANGE ANYTHING ON THE BATCH QTY UNLESS DISCUSSED WITH SAMANTHA OR LYNN!!! MUST CALL BEFORE MODIFICATIONS!!!!!!!!!!!!! - SAY","1988304","","","","2019-Nov-15 10:03 AM","Reconciliation complete","","","No","MSI Portage","0.00000","0.00","0.00000","0.00000","0.00","0.00000","lbs","500.00000","660.00000","-160.00"
"3874640","677.08","0.14927","0.00%","-677.08","2019-Nov-13 03:00 PM","2019-Nov-13 07:00 AM","677.08","12.39","0.14927","0.00%","-677.08","0.00","0.00000","0.00","0.00000","54.67","54.67","0.01085","49.20","677.08","0.14927","0.00%","-677.08","92.20","100.00%","Phonomenal","8.00","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-677.08","","No","","601","Soy Free","","","PHONOM-01A-6CT","Phonomenal","601 Finished 2.1oz Beef Bowl 6ct Soy Free","","Finished Good","","","Stopped","0.00","0.00","0.00000","","36.32%","","Shrink Wrap (Rm 3)","","0.00000","0.00","0.00","0.00000","8.00","8","0.00","0.00000","0.00","0.00000","36.32%","1989158","","1989158","1011","","","2019-Nov-14 10:49 AM","Reconciliation complete","","","No","MSI Portage","5.50000","17.87","0.00394","1396.00000","0.00","0.00000","cup","12000.00000","4536.00000","7464.00"
"3870366","266.03","0.02534","0.00%","-266.03","2019-Nov-13 03:00 PM","2019-Nov-13 06:45 AM","265.83","12.22","0.02532","0.00%","-265.83","0.00","0.00000","0.20","0.00002","21.75","21.75","0.00157","16.50","266.03","0.02534","0.00%","-266.03","636.36","83.54%","Hometown Foods","8.25","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-266.03","","No","","210757","","Lids","","HTFOODS-16","Hometown Foods","210757 Pink Sugar Lids","","Finished Good","","","Stopped","0.00","0.00","0.00000","","57.17%","","Lidding 4 (Rm 6)","","0.00000","0.00","0.00","0.00000","5.00","5","0.00","0.00000","0.00","0.00000","68.43%","1991387","","1991387","","","","2019-Nov-14 10:52 PM","Reconciliation complete","","","No","MSI Portage","3.00000","11.29","0.00108","2790.00000","0.00","0.00000","lid","20000.00000","10500.00000","9500.00"
"3870660","40.23","0.03831","0.00%","-40.23","2019-Nov-13 08:11 AM","2019-Nov-13 06:45 AM","40.23","12.28","0.03831","0.00%","-40.23","0.00","0.00000","0.00","0.00000","3.28","3.28","0.00198","2.08","40.23","0.03831","0.00%","-40.23","505.84","63.37%","Hometown Foods","1.44","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-40.23","","No","","250069","","Lids","","HTFOODS-04","Hometown Foods","250069 Rainbow Pastel FF Lids","","Finished Good","","","Stopped","0.00","0.00","0.00000","","34.47%","","Lidding 3 (Rm 6)","","0.00000","0.00","0.00","0.00000","3.00","3","0.00","0.00000","0.00","0.00000","54.39%","NOV PASTEL 1ST","DUE BY SATURDAY 2019-Nov-16","2000894","","","","2019-Nov-27 07:43 AM","Reconciliation complete","","","No","MSI Portage","3.00000","1.13","0.00108","2790.00000","0.00","0.00000","lid","20000.00000","1050.00000","18950.00"
"3865723","751.00","0.15302","0.00%","-751.00","2019-Nov-13 03:00 PM","2019-Nov-13 06:40 AM","751.00","12.40","0.15302","0.00%","-751.00","0.00","0.00000","0.00","0.00000","60.58","60.58","0.00420","20.62","751.00","0.15302","0.00%","-751.00","238.01","37.10%","Mars / Wrigley","8.33","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-751.00","","No","","10206716","","Candy","","MARS-28","Mars / Wrigley","10206716 Dove Truffles Milk Choc Easter 6ct. 2cs.","","Finished Good","","","Stopped","0.00","0.00","0.00000","","32.42%","","Bag Filler (Rm 8)","","0.00000","0.00","0.00","0.00000","8.00","8","0.00","0.00000","0.00","0.00000","87.39%","1999484","","1999484","","","","2019-Nov-15 10:45 PM","Reconciliation complete","","","No","MSI Portage","8.50000","18.02","0.00367","2315.12500","0.00","0.00000","bag","11000.00000","4908.00000","6092.00"
"3869375","304.65","0.01813","0.00%","-304.65","2019-Nov-13 03:00 PM","2019-Nov-13 06:40 AM","304.00","12.24","0.01810","0.00%","-304.00","0.00","0.00000","0.65","0.00004","24.83","24.83","0.00121","20.27","304.65","0.01813","0.00%","-304.65","828.95","81.61%","Hometown Foods","8.33","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-304.65","","No","","210757","","Lids","","HTFOODS-16","Hometown Foods","210757 Pink Sugar Lids","","Finished Good","","","Stopped","0.00","0.00","0.00000","","72.74%","","Lidding 2 (Rm 6)","","0.00000","0.00","0.00","0.00000","4.00","4","0.00","0.00000","0.00","0.00000","89.13%","1991387","","1991387","","","","2019-Nov-19 01:02 PM","Reconciliation complete","","","No","MSI Portage","3.00000","18.06","0.00108","2790.00000","0.00","0.00000","lid","20000.00000","16800.00000","3200.00"
"3861728","429.00","0.06566","0.00%","-429.00","2019-Nov-13 10:50 AM","2019-Nov-13 06:30 AM","429.00","12.37","0.06566","0.00%","-429.00","0.00","0.00000","0.00","0.00000","34.67","34.67","0.00389","25.42","429.00","0.06566","0.00%","-429.00","257.03","77.82%","RX Bar","4.33","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-429.00","","No","","RXT009","182087-02","","","RXBAR-03","RX Bar","RXT009 Maple Oats Cup 12ct","","Finished Good","","","Stopped","0.00","0.00","0.00000","","64.19%","","Cupfiller #2 - Inline (Rm 4)","","0.00000","0.00","0.00","0.00000","8.00","8","0.00","0.00000","0.00","0.00000","82.48%","03-2ND-NOVPO","RUN TO THE NUMBER ONLY","1987465","5928","","","2019-Nov-13 10:46 AM","Reconciliation complete","","","No","MSI Portage","7.00000","20.97","0.00321","2181.25000","0.00","0.00000","cup","14000.00000","6534.00000","7466.00"
"3868834","642.00","0.04877","0.00%","-642.00","2019-Nov-13 03:00 PM","2019-Nov-13 06:30 AM","642.00","12.39","0.04877","0.00%","-642.00","0.00","0.00000","0.00","0.00000","54.83","51.83","0.00338","44.53","642.00","0.04877","0.00%","-642.00","295.60","88.92%","The Clorox Company","8.50","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-642.00","","No","","20065","12638-01","Solid Food","","CLOROX-06","The Clorox Company","#20065 Bacon Crispins","","Finished Good","","","Stopped","0.00","0.00","0.00000","","90.32%","","Canister Filling (Rm 4)","","0.00000","0.00","0.00","0.00000","7.00","7","0.00","0.00000","0.00","0.00000","101.58%","1939744","","1939744","","","","2019-Nov-14 10:24 AM","Reconciliation complete","","","No","MSI Portage","8.00000","45.24","0.00344","2328.00000","0.00","0.00000","can","10000.00000","13164.00000","-3164.00"
